"nLocs","nRes","nInt","nMig","DE","GDM","Year","tRes","tInt","tMig","UseIntensity","Total","ResUI","IntUI","MigUI","GDM10","ResGDM10","IntGDM10","MigGDM10"
1,0,1,0,2.87995114324394,31.9474568505819,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.19474568505819,0,3.19474568505819,0
1,0,1,0,2.90649077031955,31.0945989375486,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.10945989375486,0,3.10945989375486,0
1,1,0,0,2.87871973266355,31.6197188730443,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.16197188730443,3.16197188730443,0,0
1,1,0,0,2.96244248894965,32.9464831054127,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.29464831054127,3.29464831054127,0,0
1,0,1,0,2.92293070660282,31.8893698921397,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.18893698921397,0,3.18893698921397,0
1,1,0,0,2.86862285144811,20.5119440192306,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.05119440192306,2.05119440192306,0,0
4,0,4,0,2.79216843916853,34.8140565963437,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,3.48140565963437,0,3.48140565963437,0
1,0,1,0,2.7801375964673,31.2786556551062,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.12786556551062,0,3.12786556551062,0
7,3,4,0,3.05580229551729,45.4343914118018,"2015",432,864,416,0.00408878504672897,1712,0.00694444444444444,0.00462962962962963,0,4.54343914118018,1.94718820336294,2.59625093781725,0
4,0,4,0,2.86196411531844,33.3271553364882,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,3.33271553364882,0,3.33271553364882,0
1,0,1,0,2.82628077903486,30.7171914696463,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.07171914696463,0,3.07171914696463,0
1,0,0,1,2.73957714622343,31.7421318364387,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.17421318364387,0,0,3.17421318364387
14,6,8,0,3.21658693145258,76.8317654229285,"2015",432,864,416,0.00817757009345794,1712,0.0138888888888889,0.00925925925925926,0,7.68317654229285,3.29278994669693,4.39038659559591,0
5,3,2,0,3.0783682017022,51.1313209700451,"2015",432,864,416,0.00292056074766355,1712,0.00694444444444444,0.00231481481481481,0,5.11313209700451,3.06787925820271,2.0452528388018,0
2,2,0,0,3.02206344333433,50.5936783237929,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,5.05936783237929,5.05936783237929,0,0
18,8,10,0,3.24950862377006,79.9820958264407,"2015",432,864,416,0.0105140186915888,1712,0.0185185185185185,0.0115740740740741,0,7.99820958264407,3.55475981450848,4.44344976813559,0
1,0,0,1,2.69917794180298,24.8962327074952,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.48962327074952,0,0,2.48962327074952
1,0,0,1,2.78706256353184,30.9292730540335,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.09292730540335,0,0,3.09292730540335
16,9,7,0,3.16343929996933,70.6220732172348,"2015",432,864,416,0.00934579439252336,1712,0.0208333333333333,0.00810185185185185,0,7.06220732172348,3.97249161846945,3.08971570325402,0
2,0,2,0,3.23736701832413,76.1565310349825,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,7.61565310349825,0,7.61565310349825,0
1,0,1,0,2.57617163109884,29.2667806731927,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.92667806731927,0,2.92667806731927,0
1,0,0,1,2.5403517312092,36.2440357136854,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.62440357136854,0,0,3.62440357136854
2,0,2,0,2.78662540039102,42.465799126469,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,4.2465799126469,0,4.2465799126469,0
9,5,4,0,3.08658576335125,67.4609711233407,"2015",432,864,416,0.00525700934579439,1712,0.0115740740740741,0.00462962962962963,0,6.74609711233407,3.74783172907448,2.99826538325958,0
1,0,1,0,3.1586961764887,58.0099829110978,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,5.80099829110978,0,5.80099829110978,0
1,0,0,1,2.69698525574412,35.1957047704425,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.51957047704425,0,0,3.51957047704425
3,0,3,0,2.70959336780276,28.1292148920168,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,2.81292148920168,0,2.81292148920168,0
3,0,3,0,2.72590097224709,30.8344627893394,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,3.08344627893394,0,3.08344627893394,0
4,0,4,0,2.72001720794769,31.6388201678067,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,3.16388201678067,0,3.16388201678067,0
2,0,1,1,2.66326298780457,29.0770808705817,"2015",432,864,416,0.00116822429906542,1712,0,0.00115740740740741,0.00240384615384615,2.90770808705817,0,1.45385404352908,1.45385404352908
5,0,5,0,2.6414708935209,38.1114816979365,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,3.81114816979365,0,3.81114816979365,0
1,0,0,1,2.67786357795227,14.3047346710788,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.43047346710788,0,0,1.43047346710788
1,0,0,1,2.815466486766,33.8711314570233,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.38711314570233,0,0,3.38711314570233
1,1,0,0,3.18392636167899,57.9458746293857,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,5.79458746293857,5.79458746293857,0,0
2,0,2,0,3.19320269040257,56.9009418532293,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,5.69009418532293,0,5.69009418532293,0
3,0,3,0,2.84698295764362,29.5243741130585,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,2.95243741130585,0,2.95243741130585,0
2,0,2,0,2.83128085548424,28.0781810682696,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.80781810682696,0,2.80781810682696,0
1,0,1,0,2.72064609677427,33.237452237331,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.3237452237331,0,3.3237452237331,0
4,0,4,0,2.76682101859568,33.8164894451921,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,3.38164894451921,0,3.38164894451921,0
2,0,2,0,2.71269442418011,33.1332000329864,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,3.31332000329864,0,3.31332000329864,0
1,0,0,1,2.68229000116697,9.03303611870347,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,0.903303611870347,0,0,0.903303611870347
1,0,0,1,2.84501624267893,29.6207832007629,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.96207832007629,0,0,2.96207832007629
11,6,5,0,3.16798550513605,65.3413256285449,"2015",432,864,416,0.00642523364485981,1712,0.0138888888888889,0.00578703703703704,0,6.53413256285449,3.56407230701154,2.97006025584295,0
32,14,18,0,3.23664719665938,76.0340556200869,"2015",432,864,416,0.0186915887850467,1712,0.0324074074074074,0.0208333333333333,0,7.60340556200869,3.3264899333788,4.27691562862989,0
2,1,1,0,3.23934198375682,64.5406468300289,"2015",432,864,416,0.00116822429906542,1712,0.00231481481481481,0.00115740740740741,0,6.45406468300289,3.22703234150144,3.22703234150144,0
1,0,1,0,2.86316688201365,34.7168153357995,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.47168153357995,0,3.47168153357995,0
1,0,1,0,2.89575866715805,22.631588343401,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.2631588343401,0,2.2631588343401,0
1,0,1,0,2.70005073819818,30.2604704687014,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.02604704687014,0,3.02604704687014,0
11,3,8,0,3.09616541175235,57.9742755767394,"2015",432,864,416,0.00642523364485981,1712,0.00694444444444444,0.00925925925925926,0,5.79742755767394,1.58111660663835,4.21631095103559,0
22,11,11,0,3.18803828982825,78.216358067436,"2015",432,864,416,0.0128504672897196,1712,0.025462962962963,0.0127314814814815,0,7.8216358067436,3.9108179033718,3.9108179033718,0
20,8,12,0,3.21188984826773,70.7497095412262,"2015",432,864,416,0.0116822429906542,1712,0.0185185185185185,0.0138888888888889,0,7.07497095412262,2.82998838164905,4.24498257247357,0
1,0,1,0,2.94268932635205,20.0725665854896,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.00725665854896,0,2.00725665854896,0
3,0,3,0,2.87133084270731,23.481945292475,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,2.3481945292475,0,2.3481945292475,0
4,0,4,0,2.8375561700455,25.7833215959967,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,2.57833215959967,0,2.57833215959967,0
4,0,4,0,2.87513763145043,27.5467427875712,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,2.75467427875712,0,2.75467427875712,0
2,0,1,1,2.73683550297124,20.8539358522127,"2015",432,864,416,0.00116822429906542,1712,0,0.00115740740740741,0.00240384615384615,2.08539358522127,0,1.04269679261064,1.04269679261064
1,0,0,1,2.7963528317863,12.3079308069226,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.23079308069226,0,0,1.23079308069226
1,0,0,1,2.60735049810185,21.9375522956566,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.19375522956566,0,0,2.19375522956566
1,1,0,0,2.96219939539576,37.927448842097,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.7927448842097,3.7927448842097,0,0
1,0,1,0,2.9865549821563,43.0227846351136,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,4.30227846351136,0,4.30227846351136,0
1,0,1,0,2.90265587475054,23.1732511204168,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.31732511204168,0,2.31732511204168,0
5,0,5,0,2.85759506496937,27.860949330881,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,2.7860949330881,0,2.7860949330881,0
1,0,0,1,2.78871081359038,36.5634725041637,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.65634725041637,0,0,3.65634725041637
1,0,0,1,2.88942142587663,20.6155893048831,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.06155893048831,0,0,2.06155893048831
2,0,0,2,2.87193037883697,21.0204345440923,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,2.10204345440923,0,0,2.10204345440923
1,0,0,1,2.82957486486003,19.0942291552115,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.90942291552115,0,0,1.90942291552115
2,0,0,2,2.49809884226396,34.759405535397,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,3.4759405535397,0,0,3.4759405535397
2,0,0,2,2.48511319096962,32.2110815635668,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,3.22110815635668,0,0,3.22110815635668
1,0,1,0,2.90143741144317,23.516893360961,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.3516893360961,0,2.3516893360961,0
2,0,2,0,2.85335534128962,29.0676396972007,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.90676396972006,0,2.90676396972006,0
6,0,6,0,2.84571827700298,33.1430244824151,"2015",432,864,416,0.00350467289719626,1712,0,0.00694444444444444,0,3.31430244824151,0,3.31430244824151,0
1,0,1,0,2.87094159060445,32.5289335919434,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.25289335919434,0,3.25289335919434,0
1,0,1,0,2.88568540827852,31.1441437704709,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.11441437704709,0,3.11441437704709,0
1,0,1,0,2.93949286074445,28.7475296253123,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.87475296253123,0,2.87475296253123,0
1,0,0,1,2.69415976398185,14.1755329177511,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.41755329177511,0,0,1.41755329177511
1,0,1,0,2.89236704121471,27.2069309636671,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.72069309636671,0,2.72069309636671,0
1,0,1,0,2.90227589415561,33.5072759215414,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.35072759215414,0,3.35072759215414,0
1,0,0,1,2.96620287235284,26.4556641580488,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.64556641580488,0,0,2.64556641580488
1,0,1,0,2.95254206135926,23.1233128175653,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.31233128175653,0,2.31233128175653,0
1,0,0,1,2.82154735884118,29.9378149426449,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.99378149426449,0,0,2.99378149426449
1,0,0,1,2.82591673086415,27.9280885560019,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.79280885560019,0,0,2.79280885560019
3,0,3,0,3.14274051493106,61.5606673314267,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,6.15606673314267,0,6.15606673314267,0
3,0,3,0,2.98202542353272,31.5162890481362,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,3.15162890481362,0,3.15162890481362,0
8,0,8,0,2.91315125077657,34.1371957885024,"2015",432,864,416,0.00467289719626168,1712,0,0.00925925925925926,0,3.41371957885024,0,3.41371957885024,0
1,0,1,0,2.87280939680792,35.9427331958069,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.59427331958069,0,3.59427331958069,0
1,0,0,1,2.88110803859508,31.1081557764318,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.11081557764318,0,0,3.11081557764318
1,0,0,1,2.72031922348166,25.5465365998494,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.55465365998494,0,0,2.55465365998494
1,0,0,1,2.70829294464444,33.5571506009426,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.35571506009426,0,0,3.35571506009426
1,0,0,1,2.74945306327281,26.1526592276697,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.61526592276697,0,0,2.61526592276697
5,0,5,0,2.91076557775006,24.5781670762808,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,2.45781670762808,0,2.45781670762808,0
1,0,1,0,2.85466186938879,24.7440178701192,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.47440178701192,0,2.47440178701192,0
5,0,5,0,2.79966027524986,32.2039753600747,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,3.22039753600747,0,3.22039753600747,0
1,0,1,0,2.83634856468098,32.5843300967996,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.25843300967996,0,3.25843300967996,0
7,0,7,0,2.89406153224435,31.8678404999754,"2015",432,864,416,0.00408878504672897,1712,0,0.00810185185185185,0,3.18678404999754,0,3.18678404999754,0
1,0,1,0,2.84595909074605,34.7028192276725,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.47028192276725,0,3.47028192276725,0
2,0,2,0,2.93765260982872,26.2596769533944,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.62596769533944,0,2.62596769533944,0
1,0,0,1,2.7760444728818,31.1792950547068,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.11792950547068,0,0,3.11792950547068
2,0,0,2,2.88839106966935,20.9671369504802,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,2.09671369504802,0,0,2.09671369504802
1,0,1,0,2.92344765546784,32.3149336861452,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.23149336861452,0,3.23149336861452,0
1,0,1,0,2.88619154028297,31.4175834182372,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.14175834182372,0,3.14175834182372,0
5,0,5,0,2.89253745131774,31.5543005459256,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,3.15543005459256,0,3.15543005459256,0
1,0,1,0,2.87880748139057,29.8354515613898,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.98354515613898,0,2.98354515613898,0
2,0,2,0,2.91083413456084,28.8561095980053,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.88561095980053,0,2.88561095980053,0
1,0,1,0,2.91185114418292,29.0354626018118,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.90354626018118,0,2.90354626018118,0
1,0,1,0,2.93319516775415,16.1443768751848,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,1.61443768751848,0,1.61443768751848,0
1,0,0,1,2.94097981014655,23.9545898159232,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.39545898159232,0,0,2.39545898159232
3,0,0,3,2.76172060822125,24.7170696805334,"2015",432,864,416,0.00175233644859813,1712,0,0,0.00721153846153846,2.47170696805334,0,0,2.47170696805334
1,0,0,1,2.61212140836188,30.7903101835806,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.07903101835806,0,0,3.07903101835806
2,0,2,0,2.94232686915092,30.9247496731022,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,3.09247496731022,0,3.09247496731022,0
4,0,4,0,2.91519171610643,30.1236146743166,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,3.01236146743166,0,3.01236146743166,0
1,0,1,0,2.90530731907956,30.5502512632004,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.05502512632004,0,3.05502512632004,0
2,0,2,0,2.93440986723518,26.6463796094968,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.66463796094968,0,2.66463796094968,0
2,0,2,0,2.93726638490652,26.848393912244,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,2.6848393912244,0,2.6848393912244,0
1,0,0,1,2.83831940736362,21.1857303705285,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.11857303705285,0,0,2.11857303705285
1,0,1,0,2.81074746721612,19.3657952409752,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,1.93657952409752,0,1.93657952409752,0
3,0,3,0,2.97589502171185,34.6177570932997,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,3.46177570932997,0,3.46177570932997,0
6,0,6,0,2.96998973841592,31.0241327939812,"2015",432,864,416,0.00350467289719626,1712,0,0.00694444444444444,0,3.10241327939812,0,3.10241327939812,0
1,0,1,0,2.96644840476455,30.9511815763431,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.09511815763431,0,3.09511815763431,0
1,0,0,1,3.00558652785614,15.9763028073374,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.59763028073374,0,0,1.59763028073374
1,0,0,1,2.70957986116566,21.0528901827724,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.10528901827724,0,0,2.10528901827724
3,0,0,3,2.82324261349389,26.7652745540149,"2015",432,864,416,0.00175233644859813,1712,0,0,0.00721153846153846,2.67652745540149,0,0,2.67652745540149
2,0,1,1,2.78276940433713,21.1303034275286,"2015",432,864,416,0.00116822429906542,1712,0,0.00115740740740741,0.00240384615384615,2.11303034275286,0,1.05651517137643,1.05651517137643
5,0,5,0,3.1526292293078,65.8735730965371,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,6.58735730965371,0,6.58735730965371,0
5,0,5,0,3.13303245144661,69.9506121043856,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,6.99506121043856,0,6.99506121043856,0
4,0,4,0,3.11733747983952,76.3759418590857,"2015",432,864,416,0.00233644859813084,1712,0,0.00462962962962963,0,7.63759418590857,0,7.63759418590857,0
25,0,25,0,3.11465350249828,76.3667954520396,"2015",432,864,416,0.0146028037383178,1712,0,0.0289351851851852,0,7.63667954520396,0,7.63667954520396,0
10,0,10,0,3.10070114497284,72.6762965390807,"2015",432,864,416,0.0058411214953271,1712,0,0.0115740740740741,0,7.26762965390807,0,7.26762965390807,0
5,0,5,0,3.01718664659523,49.8502121711458,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,4.98502121711458,0,4.98502121711458,0
1,0,0,1,2.85240513189382,24.4440785312109,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.44440785312109,0,0,2.44440785312109
1,0,0,1,2.86840888557706,26.5247030992323,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.65247030992323,0,0,2.65247030992323
2,0,2,0,3.1433979748908,83.9691167471994,"2015",432,864,416,0.00116822429906542,1712,0,0.00231481481481481,0,8.39691167471994,0,8.39691167471994,0
17,0,17,0,3.14357127682504,90.2973723354732,"2015",432,864,416,0.00992990654205607,1712,0,0.0196759259259259,0,9.02973723354732,0,9.02973723354732,0
5,0,5,0,3.13488758877692,89.3077611770432,"2015",432,864,416,0.00292056074766355,1712,0,0.00578703703703704,0,8.93077611770432,0,8.93077611770432,0
3,0,3,0,3.1284225151935,91.2703747678058,"2015",432,864,416,0.00175233644859813,1712,0,0.00347222222222222,0,9.12703747678058,0,9.12703747678058,0
14,0,14,0,3.12144200183179,93.6701522357729,"2015",432,864,416,0.00817757009345794,1712,0,0.0162037037037037,0,9.36701522357729,0,9.36701522357729,0
10,0,10,0,3.08195025425839,85.4832710219303,"2015",432,864,416,0.0058411214953271,1712,0,0.0115740740740741,0,8.54832710219303,0,8.54832710219303,0
12,0,12,0,3.05644383237432,66.8963247400562,"2015",432,864,416,0.00700934579439252,1712,0,0.0138888888888889,0,6.68963247400562,0,6.68963247400562,0
1,0,0,1,2.90979103223144,24.2345864599375,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.42345864599375,0,0,2.42345864599375
1,0,1,0,3.12195474151774,84.5174587208706,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,8.45174587208706,0,8.45174587208706,0
1,0,1,0,2.58656778644471,40.6580467913837,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,4.06580467913837,0,4.06580467913837,0
1,0,1,0,2.81292044343583,27.1734155807328,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,2.71734155807328,0,2.71734155807328,0
2,2,0,0,3.06093240334058,81.8828256082361,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,8.18828256082361,8.18828256082361,0,0
1,1,0,0,2.96232848330904,30.3786022280193,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.03786022280193,3.03786022280193,0,0
1,1,0,0,2.9884762819784,72.9417145293377,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,7.29417145293377,7.29417145293377,0,0
1,1,0,0,2.95530899350144,30.6203591907946,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.06203591907946,3.06203591907946,0,0
2,2,0,0,2.96903558718158,75.1882211433658,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,7.51882211433658,7.51882211433658,0,0
1,1,0,0,3.12656125255165,91.1615009117768,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,9.11615009117768,9.11615009117768,0,0
2,2,0,0,3.12096497675793,98.7055711292587,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,9.87055711292587,9.87055711292587,0,0
1,1,0,0,2.87336632049936,36.8534611546164,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.68534611546164,3.68534611546164,0,0
2,2,0,0,2.93406063709677,33.9966904943867,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,3.39966904943867,3.39966904943867,0,0
3,3,0,0,2.92332211527937,31.7155259962269,"2015",432,864,416,0.00175233644859813,1712,0.00694444444444444,0,0,3.17155259962269,3.17155259962269,0,0
1,1,0,0,2.87090307319678,22.2338680030141,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.22338680030141,2.22338680030141,0,0
3,3,0,0,3.11741441431316,93.9505596093316,"2015",432,864,416,0.00175233644859813,1712,0.00694444444444444,0,0,9.39505596093317,9.39505596093317,0,0
2,2,0,0,3.10811712336453,94.7166388777249,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,9.47166388777249,9.47166388777249,0,0
1,1,0,0,2.92708724717804,28.5540139080005,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.85540139080005,2.85540139080005,0,0
3,3,0,0,3.11633497009041,93.5148464399576,"2015",432,864,416,0.00175233644859813,1712,0.00694444444444444,0,0,9.35148464399576,9.35148464399576,0,0
1,1,0,0,3.11924054581644,90.8856641804978,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,9.08856641804978,9.08856641804978,0,0
1,1,0,0,2.95078419329537,34.3890303916682,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.43890303916682,3.43890303916682,0,0
1,1,0,0,2.89711504117233,29.4459242550497,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.94459242550497,2.94459242550497,0,0
1,1,0,0,2.86732619232899,24.9715532454548,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.49715532454548,2.49715532454548,0,0
1,1,0,0,2.83222531663409,29.175935134279,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.9175935134279,2.9175935134279,0,0
1,1,0,0,2.93471961568062,33.0258154061237,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.30258154061237,3.30258154061237,0,0
1,1,0,0,2.97594423702327,30.6412253381417,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.06412253381417,3.06412253381417,0,0
1,1,0,0,2.91271215373499,18.0319821638181,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,1.80319821638181,1.80319821638181,0,0
2,2,0,0,2.91570791612297,24.9608234489866,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,2.49608234489866,2.49608234489866,0,0
1,1,0,0,2.93820674317276,29.7852450664238,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,2.97852450664238,2.97852450664238,0,0
1,1,0,0,2.95332069531656,30.6566677295545,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.06566677295545,3.06566677295545,0,0
1,1,0,0,2.90651944573663,30.8623547283475,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.08623547283475,3.08623547283475,0,0
1,1,0,0,2.95248436640484,30.54830145545,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,3.054830145545,3.054830145545,0,0
2,2,0,0,2.83514415157484,27.0040341912218,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,2.70040341912218,2.70040341912218,0,0
1,1,0,0,3.1280933411066,98.3023849831719,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,9.83023849831719,9.83023849831719,0,0
2,2,0,0,3.14010662709839,96.0465950032309,"2015",432,864,416,0.00116822429906542,1712,0.00462962962962963,0,0,9.60465950032309,9.60465950032309,0,0
1,1,0,0,3.04869463475141,82.8402870728277,"2015",432,864,416,0.00058411214953271,1712,0.00231481481481481,0,0,8.28402870728277,8.28402870728277,0,0
